id;id_school;grade;letter
7809;888;7;B
7810;888;8;A
7811;888;9;A
7812;888;9;B
7813;888;9;C
7814;888;10;A
7815;888;10;B
7816;888;11;A
7817;462;1;A
7818;462;2;A
7819;462;3;A
7820;462;3;B
7821;462;3;C
7822;462;4;A
7823;462;4;B
7824;462;4;C
7825;462;5;A
7826;462;5;B
7827;462;6;A
7828;462;6;B
7829;462;6;C
7830;462;7;A
7831;462;8;A
7832;462;8;B
7833;462;9;A
7834;462;10;A
7835;462;10;B
7836;462;11;A
7837;462;11;B
7838;335;1;A
7839;335;1;B
7840;335;2;A
7841;335;3;A
7842;335;3;B
7843;335;3;C
7844;335;4;A
7845;335;4;B
7846;335;4;C
7847;335;5;A
7848;335;5;B
7849;335;6;A
7850;335;6;B
7851;335;7;A
7852;335;7;B
7853;335;7;C
7854;335;8;A
7855;335;8;B
7856;335;8;C
7857;335;9;A
7858;335;9;B
7859;335;9;C
7860;335;10;A
7861;335;10;B
7862;335;10;C
7863;335;11;A
7864;335;11;B
7865;330;1;A
7866;330;1;B
7867;330;2;A
7868;330;3;A
7869;330;3;B
7870;330;4;A
7871;330;5;A
7872;330;6;A
7873;330;6;B
7874;330;6;C
7875;330;7;A
7876;330;8;A
7877;330;9;A
7878;330;9;B
7879;330;10;A
7880;330;10;B
7881;330;11;A
7882;330;11;B
7883;330;11;C
7884;881;1;A
7885;881;1;B
7886;881;2;A
7887;881;2;B
7888;881;2;C
7889;881;3;A
7890;881;3;B
7891;881;4;A
7892;881;4;B
7893;881;5;A
7894;881;5;B
7895;881;6;A
7896;881;6;B
7897;881;7;A
7898;881;8;A
7899;881;9;A
7900;881;10;A
7901;881;11;A
7902;522;1;A
7903;522;1;B
7904;522;2;A
7905;522;2;B
7906;522;3;A
7907;522;4;A
7908;522;5;A
7909;522;5;B
7910;522;6;A
7911;522;6;B
7912;522;6;C
7913;522;7;A
7914;522;7;B
7915;522;8;A
7916;522;8;B
7917;522;8;C
7918;522;9;A
7919;522;10;A
7920;522;10;B
7921;522;10;C
7922;522;11;A
7923;522;11;B
7924;214;1;A
7925;214;1;B
7926;214;2;A
7927;214;3;A
7928;214;4;A
7929;214;4;B
7930;214;5;A
7931;214;5;B
7932;214;5;C
7933;214;6;A
7934;214;6;B
7935;214;6;C
7936;214;7;A
7937;214;8;A
7938;214;8;B
7939;214;9;A
7940;214;9;B
7941;214;10;A
7942;214;10;B
7943;214;11;A
7944;214;11;B
7945;214;11;C
7946;91;1;A
7947;91;1;B
7948;91;2;A
7949;91;3;A
7950;91;4;A
7951;91;4;B
7952;91;5;A
7953;91;6;A
7954;91;6;B
7955;91;6;C
7956;91;7;A
7957;91;7;B
7958;91;8;A
7959;91;8;B
7960;91;8;C
7961;91;9;A
7962;91;9;B
7963;91;9;C
7964;91;10;A
7965;91;10;B
7966;91;11;A
7967;124;1;A
7968;124;1;B
7969;124;1;C
7970;124;2;A
7971;124;2;B
7972;124;3;A
7973;124;3;B
7974;124;3;C
7975;124;4;A
7976;124;4;B
7977;124;5;A
7978;124;6;A
7979;124;6;B
7980;124;6;C
7981;124;7;A
7982;124;7;B
7983;124;8;A
7984;124;8;B
7985;124;8;C
7986;124;9;A
7987;124;9;B
7988;124;9;C
7989;124;10;A
7990;124;11;A
7991;124;11;B
7992;124;11;C
7993;966;1;A
7994;966;2;A
7995;966;2;B
7996;966;3;A
7997;966;4;A
7998;966;5;A
7999;966;6;A
8000;966;7;A
8001;966;8;A
8002;966;9;A
8003;966;9;B
8004;966;10;A
8005;966;10;B
8006;966;10;C
8007;966;11;A
8008;966;11;B
8009;966;11;C
8010;774;1;A
8011;774;1;B
8012;774;2;A
8013;774;2;B
8014;774;2;C
8015;774;3;A
8016;774;4;A
8017;774;4;B
8018;774;4;C
8019;774;5;A
8020;774;5;B
8021;774;5;C
8022;774;6;A
8023;774;6;B
8024;774;6;C
8025;774;7;A
8026;774;8;A
8027;774;9;A
8028;774;9;B
8029;774;9;C
8030;774;10;A
8031;774;10;B
8032;774;11;A
8033;774;11;B
8034;500;1;A
8035;500;1;B
8036;500;1;C
8037;500;2;A
8038;500;2;B
8039;500;2;C
8040;500;3;A
8041;500;3;B
8042;500;4;A
8043;500;4;B
8044;500;4;C
8045;500;5;A
8046;500;6;A
8047;500;6;B
8048;500;7;A
8049;500;7;B
8050;500;7;C
8051;500;8;A
8052;500;8;B
8053;500;9;A
8054;500;9;B
8055;500;9;C
8056;500;10;A
8057;500;10;B
8058;500;11;A
8059;768;1;A
8060;768;1;B
8061;768;1;C
8062;768;2;A
8063;768;2;B
8064;768;3;A
8065;768;3;B
8066;768;4;A
8067;768;4;B
8068;768;5;A
8069;768;5;B
8070;768;5;C
8071;768;6;A
8072;768;7;A
8073;768;8;A
8074;768;8;B
8075;768;8;C
8076;768;9;A
8077;768;9;B
8078;768;9;C
8079;768;10;A
8080;768;11;A
8081;768;11;B
8082;768;11;C
8083;438;1;A
8084;438;1;B
8085;438;1;C
8086;438;2;A
8087;438;2;B
8088;438;2;C
8089;438;3;A
8090;438;3;B
8091;438;3;C
8092;438;4;A
8093;438;4;B
8094;438;5;A
8095;438;5;B
8096;438;5;C
8097;438;6;A
8098;438;7;A
8099;438;8;A
8100;438;8;B
8101;438;8;C
8102;438;9;A
8103;438;9;B
8104;438;9;C
8105;438;10;A
8106;438;10;B
8107;438;10;C
8108;438;11;A
8109;438;11;B
8110;927;1;A
8111;927;2;A
8112;927;2;B
8113;927;3;A
8114;927;4;A
8115;927;4;B
8116;927;5;A
8117;927;5;B
8118;927;6;A
8119;927;6;B
8120;927;7;A
8121;927;8;A
8122;927;8;B
8123;927;8;C
8124;927;9;A
8125;927;9;B
8126;927;10;A
8127;927;11;A
8128;927;11;B
8129;927;11;C
8130;225;1;A
8131;225;1;B
8132;225;1;C
8133;225;2;A
8134;225;2;B
8135;225;2;C
8136;225;3;A
8137;225;4;A
8138;225;4;B
8139;225;4;C
8140;225;5;A
8141;225;5;B
8142;225;5;C
8143;225;6;A
8144;225;6;B
8145;225;7;A
8146;225;8;A
8147;225;8;B
8148;225;8;C
8149;225;9;A
8150;225;9;B
8151;225;9;C
8152;225;10;A
8153;225;10;B
8154;225;11;A
8155;225;11;B
8156;225;11;C
8157;94;1;A
8158;94;1;B
8159;94;2;A
8160;94;3;A
8161;94;3;B
8162;94;4;A
8163;94;4;B
8164;94;5;A
8165;94;5;B
8166;94;5;C
8167;94;6;A
8168;94;6;B
8169;94;7;A
8170;94;7;B
8171;94;8;A
8172;94;8;B
8173;94;8;C
8174;94;9;A
8175;94;10;A
8176;94;10;B
8177;94;10;C
8178;94;11;A
8179;94;11;B
8180;77;1;A
8181;77;2;A
8182;77;3;A
8183;77;3;B
8184;77;4;A
8185;77;5;A
8186;77;5;B
8187;77;5;C
8188;77;6;A
8189;77;6;B
8190;77;6;C
8191;77;7;A
8192;77;7;B
8193;77;8;A
8194;77;8;B
8195;77;8;C
8196;77;9;A
8197;77;10;A
8198;77;10;B
8199;77;10;C
8200;77;11;A
8201;77;11;B
8202;183;1;A
8203;183;2;A
8204;183;2;B
8205;183;2;C
8206;183;3;A
8207;183;3;B
8208;183;4;A
8209;183;4;B
8210;183;5;A
8211;183;5;B
8212;183;6;A
8213;183;6;B
8214;183;7;A
8215;183;7;B
8216;183;7;C
8217;183;8;A
8218;183;9;A
8219;183;9;B
8220;183;9;C
8221;183;10;A
8222;183;10;B
8223;183;10;C
8224;183;11;A
8225;183;11;B
8226;184;1;A
8227;184;1;B
8228;184;1;C
8229;184;2;A
8230;184;3;A
8231;184;3;B
8232;184;4;A
8233;184;5;A
8234;184;6;A
8235;184;6;B
8236;184;6;C
8237;184;7;A
8238;184;7;B
8239;184;7;C
8240;184;8;A
8241;184;8;B
8242;184;9;A
8243;184;10;A
8244;184;11;A
8245;906;1;A
8246;906;1;B
8247;906;2;A
8248;906;2;B
8249;906;2;C
8250;906;3;A
8251;906;3;B
8252;906;3;C
8253;906;4;A
8254;906;5;A
8255;906;5;B
8256;906;5;C
8257;906;6;A
8258;906;6;B
8259;906;6;C
8260;906;7;A
8261;906;8;A
8262;906;8;B
8263;906;9;A
8264;906;9;B
8265;906;10;A
8266;906;10;B
8267;906;10;C
8268;906;11;A
8269;906;11;B
8270;783;1;A
8271;783;2;A
8272;783;2;B
8273;783;3;A
8274;783;3;B
8275;783;3;C
8276;783;4;A
8277;783;4;B
8278;783;4;C
8279;783;5;A
8280;783;5;B
8281;783;5;C
8282;783;6;A
8283;783;6;B
8284;783;7;A
8285;783;8;A
8286;783;8;B
8287;783;8;C
8288;783;9;A
8289;783;10;A
8290;783;10;B
8291;783;11;A
8292;415;1;A
8293;415;1;B
8294;415;1;C
8295;415;2;A
8296;415;2;B
8297;415;2;C
8298;415;3;A
8299;415;4;A
8300;415;4;B
8301;415;4;C
8302;415;5;A
8303;415;5;B
8304;415;6;A
8305;415;6;B
8306;415;6;C
8307;415;7;A
8308;415;7;B
8309;415;8;A
8310;415;8;B
8311;415;8;C
8312;415;9;A
8313;415;9;B
8314;415;10;A
8315;415;11;A
8316;415;11;B
8317;415;11;C
8318;942;1;A
8319;942;2;A
8320;942;2;B
8321;942;3;A
8322;942;4;A
8323;942;4;B
8324;942;5;A
8325;942;6;A
8326;942;6;B
8327;942;7;A
8328;942;8;A
8329;942;8;B
8330;942;9;A
8331;942;9;B
8332;942;9;C
8333;942;10;A
8334;942;10;B
8335;942;10;C
8336;942;11;A
8337;942;11;B
8338;942;11;C
8339;17;1;A
8340;17;1;B
8341;17;1;C
8342;17;2;A
8343;17;2;B
8344;17;3;A
8345;17;3;B
8346;17;4;A
8347;17;5;A
8348;17;5;B
8349;17;5;C
8350;17;6;A
8351;17;6;B
8352;17;6;C
8353;17;7;A
8354;17;7;B
8355;17;8;A
8356;17;8;B
8357;17;8;C
8358;17;9;A
8359;17;10;A
8360;17;10;B
8361;17;10;C
8362;17;11;A
8363;17;11;B
8364;288;1;A
8365;288;2;A
8366;288;3;A
8367;288;4;A
8368;288;5;A
8369;288;6;A
8370;288;6;B
8371;288;7;A
8372;288;8;A
8373;288;8;B
8374;288;8;C
8375;288;9;A
8376;288;10;A
8377;288;10;B
8378;288;10;C
8379;288;11;A
8380;288;11;B
8381;288;11;C
8382;999;1;A
8383;999;1;B
8384;999;2;A
8385;999;2;B
8386;999;2;C
8387;999;3;A
8388;999;3;B
8389;999;3;C
8390;999;4;A
8391;999;5;A
8392;999;5;B
8393;999;5;C
8394;999;6;A
8395;999;6;B
8396;999;7;A
8397;999;7;B
8398;999;8;A
8399;999;9;A
8400;999;10;A
8401;999;10;B
8402;999;11;A
8403;999;11;B
8404;999;11;C
8405;51;1;A
8406;51;1;B
8407;51;2;A
8408;51;2;B
8409;51;3;A
8410;51;3;B
8411;51;4;A
8412;51;4;B
8413;51;4;C
8414;51;5;A
8415;51;5;B
8416;51;5;C
8417;51;6;A
8418;51;6;B
8419;51;6;C
8420;51;7;A
8421;51;8;A
8422;51;8;B
8423;51;9;A
8424;51;9;B
8425;51;9;C
8426;51;10;A
8427;51;10;B
8428;51;11;A
8429;44;1;A
8430;44;1;B
8431;44;2;A
8432;44;2;B
8433;44;3;A
8434;44;3;B
8435;44;4;A
8436;44;5;A
8437;44;5;B
8438;44;6;A
8439;44;6;B
8440;44;7;A
8441;44;8;A
8442;44;8;B
8443;44;8;C
8444;44;9;A
8445;44;10;A
8446;44;11;A
8447;44;11;B
8448;44;11;C
8449;959;1;A
8450;959;2;A
8451;959;2;B
8452;959;2;C
8453;959;3;A
8454;959;4;A
8455;959;4;B
8456;959;5;A
8457;959;6;A
8458;959;6;B
8459;959;7;A
8460;959;8;A
8461;959;8;B
8462;959;9;A
8463;959;10;A
8464;959;10;B
8465;959;10;C
8466;959;11;A
8467;98;1;A
8468;98;2;A
8469;98;2;B
8470;98;3;A
8471;98;4;A
8472;98;4;B
8473;98;4;C
8474;98;5;A
8475;98;5;B
8476;98;5;C
8477;98;6;A
8478;98;7;A
8479;98;7;B
8480;98;8;A
8481;98;9;A
8482;98;10;A
8483;98;10;B
8484;98;11;A
8485;399;1;A
8486;399;2;A
8487;399;2;B
8488;399;3;A
8489;399;3;B
8490;399;4;A
8491;399;4;B
8492;399;4;C
8493;399;5;A
8494;399;5;B
8495;399;6;A
8496;399;7;A
8497;399;7;B
8498;399;7;C
8499;399;8;A
8500;399;8;B
8501;399;9;A
8502;399;9;B
8503;399;10;A
8504;399;11;A
8505;92;1;A
8506;92;1;B
8507;92;2;A
8508;92;3;A
8509;92;3;B
8510;92;4;A
8511;92;4;B
8512;92;5;A
8513;92;6;A
8514;92;6;B
8515;92;7;A
8516;92;7;B
8517;92;8;A
8518;92;9;A
8519;92;9;B
8520;92;10;A
8521;92;11;A
8522;92;11;B
8523;137;1;A
8524;137;1;B
8525;137;2;A
8526;137;3;A
8527;137;4;A
8528;137;5;A
8529;137;6;A
8530;137;6;B
8531;137;6;C
8532;137;7;A
8533;137;7;B
8534;137;8;A
8535;137;8;B
8536;137;8;C
8537;137;9;A
8538;137;10;A
8539;137;11;A
8540;137;11;B
8541;562;1;A
8542;562;1;B
8543;562;2;A
8544;562;3;A
8545;562;4;A
8546;562;4;B
8547;562;5;A
8548;562;5;B
8549;562;6;A
8550;562;6;B
8551;562;7;A
8552;562;7;B
8553;562;7;C
8554;562;8;A
8555;562;8;B
8556;562;9;A
8557;562;9;B
8558;562;10;A
8559;562;11;A
8560;730;1;A
8561;730;1;B
8562;730;1;C
8563;730;2;A
8564;730;2;B
8565;730;2;C
8566;730;3;A
8567;730;3;B
8568;730;3;C
8569;730;4;A
8570;730;4;B
8571;730;5;A
8572;730;6;A
8573;730;7;A
8574;730;7;B
8575;730;7;C
8576;730;8;A
8577;730;9;A
8578;730;10;A
8579;730;10;B
8580;730;11;A
8581;730;11;B
8582;908;1;A
8583;908;1;B
8584;908;1;C
8585;908;2;A
8586;908;2;B
8587;908;2;C
8588;908;3;A
8589;908;3;B
8590;908;3;C
8591;908;4;A
8592;908;5;A
8593;908;6;A
8594;908;6;B
8595;908;6;C
8596;908;7;A
8597;908;7;B
8598;908;7;C
8599;908;8;A
8600;908;8;B
8601;908;9;A
8602;908;9;B
8603;908;10;A
8604;908;10;B
8605;908;10;C
8606;908;11;A
8607;692;1;A
8608;692;1;B
8609;692;2;A
8610;692;3;A
8611;692;4;A
8612;692;4;B
8613;692;5;A
8614;692;5;B
8615;692;5;C
8616;692;6;A
8617;692;7;A
8618;692;7;B
8619;692;7;C
8620;692;8;A
8621;692;8;B
8622;692;9;A
8623;692;9;B
8624;692;10;A
8625;692;10;B
8626;692;11;A
8627;493;1;A
8628;493;1;B
8629;493;1;C
8630;493;2;A
8631;493;2;B
8632;493;2;C
8633;493;3;A
8634;493;4;A
8635;493;5;A
8636;493;5;B
8637;493;5;C
8638;493;6;A
8639;493;6;B
8640;493;6;C
8641;493;7;A
8642;493;7;B
8643;493;8;A
8644;493;8;B
8645;493;8;C
8646;493;9;A
8647;493;9;B
8648;493;10;A
8649;493;10;B
8650;493;11;A
8651;826;1;A
8652;826;2;A
8653;826;3;A
8654;826;3;B
8655;826;4;A
8656;826;4;B
8657;826;5;A
8658;826;5;B
8659;826;6;A
8660;826;6;B
8661;826;6;C
8662;826;7;A
8663;826;7;B
8664;826;8;A
8665;826;8;B
8666;826;9;A
8667;826;10;A
8668;826;10;B
8669;826;11;A
8670;372;1;A
8671;372;1;B
8672;372;2;A
8673;372;3;A
8674;372;4;A
8675;372;4;B
8676;372;4;C
8677;372;5;A
8678;372;5;B
8679;372;5;C
8680;372;6;A
8681;372;6;B
8682;372;6;C
8683;372;7;A
8684;372;7;B
8685;372;8;A
8686;372;8;B
8687;372;8;C
8688;372;9;A
8689;372;10;A
8690;372;11;A
8691;372;11;B
8692;372;11;C
8693;464;1;A
8694;464;1;B
8695;464;1;C
8696;464;2;A
8697;464;2;B
8698;464;3;A
8699;464;4;A
8700;464;4;B
8701;464;4;C
8702;464;5;A
8703;464;5;B
8704;464;6;A
8705;464;7;A
8706;464;7;B
8707;464;8;A
8708;464;9;A
8709;464;9;B
8710;464;10;A
8711;464;11;A
8712;714;1;A
8713;714;2;A
8714;714;2;B
8715;714;3;A
8716;714;3;B
8717;714;4;A
8718;714;5;A
8719;714;5;B
8720;714;6;A
8721;714;7;A
8722;714;8;A
8723;714;8;B
8724;714;8;C
8725;714;9;A
8726;714;10;A
8727;714;11;A
8728;513;1;A
8729;513;1;B
8730;513;2;A
8731;513;2;B
8732;513;3;A
8733;513;3;B
8734;513;4;A
8735;513;4;B
8736;513;5;A
8737;513;5;B
8738;513;5;C
8739;513;6;A
8740;513;6;B
8741;513;7;A
8742;513;7;B
8743;513;8;A
8744;513;9;A
8745;513;9;B
8746;513;10;A
8747;513;10;B
8748;513;10;C
8749;513;11;A
8750;933;1;A
8751;933;1;B
8752;933;2;A
8753;933;3;A
8754;933;3;B
8755;933;4;A
8756;933;4;B
8757;933;4;C
8758;933;5;A
8759;933;6;A
8760;933;6;B
8761;933;7;A
8762;933;7;B
8763;933;7;C
8764;933;8;A
8765;933;9;A
8766;933;9;B
8767;933;10;A
8768;933;11;A
8769;933;11;B
8770;406;1;A
8771;406;1;B
8772;406;2;A
8773;406;3;A
8774;406;4;A
8775;406;4;B
8776;406;4;C
8777;406;5;A
8778;406;5;B
8779;406;5;C
8780;406;6;A
8781;406;6;B
8782;406;7;A
8783;406;7;B
8784;406;8;A
8785;406;8;B
8786;406;9;A
8787;406;9;B
8788;406;9;C
8789;406;10;A
8790;406;10;B
8791;406;11;A
8792;406;11;B
8793;406;11;C
8794;264;1;A
8795;264;2;A
8796;264;2;B
8797;264;3;A
8798;264;3;B
8799;264;3;C
8800;264;4;A
8801;264;4;B
8802;264;5;A
8803;264;6;A
8804;264;7;A
8805;264;7;B
8806;264;8;A
8807;264;9;A
8808;264;9;B
8809;264;10;A
8810;264;11;A
8811;264;11;B
8812;921;1;A
8813;921;1;B
8814;921;1;C
8815;921;2;A
8816;921;3;A
8817;921;4;A
8818;921;4;B
8819;921;5;A
8820;921;6;A
8821;921;7;A
8822;921;7;B
8823;921;8;A
8824;921;8;B
8825;921;8;C
8826;921;9;A
8827;921;9;B
8828;921;9;C
8829;921;10;A
8830;921;10;B
8831;921;10;C
8832;921;11;A
8833;50;1;A
8834;50;1;B
8835;50;1;C
8836;50;2;A
8837;50;2;B
8838;50;3;A
8839;50;4;A
8840;50;5;A
8841;50;5;B
8842;50;5;C
8843;50;6;A
8844;50;7;A
8845;50;7;B
8846;50;8;A
8847;50;8;B
8848;50;9;A
8849;50;10;A
8850;50;10;B
8851;50;10;C
8852;50;11;A
8853;928;1;A
8854;928;1;B
8855;928;1;C
8856;928;2;A
8857;928;3;A
8858;928;3;B
8859;928;4;A
8860;928;4;B
8861;928;4;C
8862;928;5;A
8863;928;5;B
8864;928;6;A
8865;928;6;B
8866;928;7;A
8867;928;7;B
8868;928;7;C
8869;928;8;A
8870;928;9;A
8871;928;9;B
8872;928;9;C
8873;928;10;A
8874;928;10;B
8875;928;10;C
8876;928;11;A
8877;58;1;A
8878;58;1;B
8879;58;1;C
8880;58;2;A
8881;58;3;A
8882;58;4;A
8883;58;5;A
8884;58;5;B
8885;58;5;C
8886;58;6;A
8887;58;6;B
8888;58;7;A
8889;58;8;A
8890;58;8;B
8891;58;8;C
8892;58;9;A
8893;58;10;A
8894;58;10;B
8895;58;11;A
8896;58;11;B
8897;569;1;A
8898;569;1;B
8899;569;2;A
8900;569;2;B
8901;569;2;C
8902;569;3;A
8903;569;4;A
8904;569;4;B
8905;569;5;A
8906;569;5;B
8907;569;5;C
8908;569;6;A
8909;569;6;B
8910;569;6;C
8911;569;7;A
8912;569;8;A
8913;569;8;B
8914;569;9;A
8915;569;9;B
8916;569;10;A
8917;569;10;B
8918;569;11;A
8919;569;11;B
8920;569;11;C
8921;910;1;A
8922;910;2;A
8923;910;3;A
8924;910;3;B
8925;910;3;C
8926;910;4;A
8927;910;4;B
8928;910;4;C
8929;910;5;A
8930;910;6;A
8931;910;7;A
8932;910;7;B
8933;910;8;A
8934;910;9;A
8935;910;9;B
8936;910;10;A
8937;910;10;B
8938;910;10;C
8939;910;11;A
8940;910;11;B
8941;859;1;A
8942;859;1;B
8943;859;2;A
8944;859;2;B
8945;859;2;C
8946;859;3;A
8947;859;3;B
8948;859;4;A
8949;859;5;A
8950;859;6;A
8951;859;7;A
8952;859;8;A
8953;859;9;A
8954;859;9;B
8955;859;10;A
8956;859;10;B
8957;859;11;A
8958;859;11;B
8959;859;11;C
8960;356;1;A
8961;356;1;B
8962;356;2;A
8963;356;2;B
8964;356;3;A
8965;356;4;A
8966;356;5;A
8967;356;5;B
8968;356;6;A
8969;356;6;B
8970;356;6;C
8971;356;7;A
8972;356;7;B
8973;356;7;C
8974;356;8;A
8975;356;8;B
8976;356;9;A
8977;356;10;A
8978;356;11;A
8979;356;11;B
8980;356;11;C
8981;779;1;A
8982;779;1;B
8983;779;1;C
8984;779;2;A
8985;779;2;B
8986;779;2;C
8987;779;3;A
8988;779;3;B
8989;779;3;C
8990;779;4;A
8991;779;5;A
8992;779;5;B
8993;779;6;A
8994;779;7;A
8995;779;8;A
8996;779;8;B
8997;779;9;A
8998;779;9;B
8999;779;9;C
9000;779;10;A
9001;779;11;A
9002;779;11;B
9003;363;1;A
9004;363;2;A
9005;363;2;B
9006;363;3;A
9007;363;4;A
9008;363;5;A
9009;363;6;A
9010;363;6;B
9011;363;6;C
9012;363;7;A
9013;363;8;A
9014;363;9;A
9015;363;9;B
9016;363;9;C
9017;363;10;A
9018;363;10;B
9019;363;10;C
9020;363;11;A
9021;363;11;B
9022;363;11;C
9023;82;1;A
9024;82;1;B
9025;82;1;C
9026;82;2;A
9027;82;2;B
9028;82;2;C
9029;82;3;A
9030;82;4;A
9031;82;4;B
9032;82;4;C
9033;82;5;A
9034;82;6;A
9035;82;6;B
9036;82;7;A
9037;82;7;B
9038;82;7;C
9039;82;8;A
9040;82;8;B
9041;82;8;C
9042;82;9;A
9043;82;10;A
9044;82;11;A
9045;82;11;B
9046;82;11;C
9047;182;1;A
9048;182;2;A
9049;182;2;B
9050;182;2;C
9051;182;3;A
9052;182;3;B
9053;182;4;A
9054;182;5;A
9055;182;5;B
9056;182;5;C
9057;182;6;A
9058;182;6;B
9059;182;7;A
9060;182;7;B
9061;182;8;A
9062;182;8;B
9063;182;9;A
9064;182;10;A
9065;182;10;B
9066;182;11;A
9067;323;1;A
9068;323;2;A
9069;323;2;B
9070;323;2;C
9071;323;3;A
9072;323;3;B
9073;323;4;A
9074;323;4;B
9075;323;5;A
9076;323;6;A
9077;323;6;B
9078;323;6;C
9079;323;7;A
9080;323;7;B
9081;323;7;C
9082;323;8;A
9083;323;8;B
9084;323;8;C
9085;323;9;A
9086;323;9;B
9087;323;10;A
9088;323;10;B
9089;323;11;A
9090;247;1;A
9091;247;2;A
9092;247;2;B
9093;247;2;C
9094;247;3;A
9095;247;3;B
9096;247;4;A
9097;247;4;B
9098;247;4;C
9099;247;5;A
9100;247;6;A
9101;247;6;B
9102;247;7;A
9103;247;7;B
9104;247;7;C
9105;247;8;A
9106;247;8;B
9107;247;9;A
9108;247;9;B
9109;247;9;C
9110;247;10;A
9111;247;11;A
9112;466;1;A
9113;466;2;A
9114;466;2;B
9115;466;3;A
9116;466;3;B
9117;466;3;C
9118;466;4;A
9119;466;4;B
9120;466;5;A
9121;466;5;B
9122;466;6;A
9123;466;6;B
9124;466;7;A
9125;466;8;A
9126;466;8;B
9127;466;9;A
9128;466;9;B
9129;466;9;C
9130;466;10;A
9131;466;10;B
9132;466;10;C
9133;466;11;A
9134;466;11;B
9135;515;1;A
9136;515;1;B
9137;515;2;A
9138;515;3;A
9139;515;3;B
9140;515;4;A
9141;515;4;B
9142;515;4;C
9143;515;5;A
9144;515;5;B
9145;515;6;A
9146;515;7;A
9147;515;7;B
9148;515;8;A
9149;515;8;B
9150;515;9;A
9151;515;10;A
9152;515;10;B
9153;515;10;C
9154;515;11;A
9155;588;1;A
9156;588;2;A
9157;588;2;B
9158;588;3;A
9159;588;3;B
9160;588;3;C
9161;588;4;A
9162;588;4;B
9163;588;4;C
9164;588;5;A
9165;588;6;A
9166;588;7;A
9167;588;8;A
9168;588;9;A
9169;588;9;B
9170;588;10;A
9171;588;10;B
9172;588;10;C
9173;588;11;A
9174;588;11;B
9175;762;1;A
9176;762;1;B
9177;762;2;A
9178;762;3;A
9179;762;3;B
9180;762;3;C
9181;762;4;A
9182;762;5;A
9183;762;6;A
9184;762;6;B
9185;762;7;A
9186;762;7;B
9187;762;7;C
9188;762;8;A
9189;762;9;A
9190;762;10;A
9191;762;11;A
9192;983;1;A
9193;983;1;B
9194;983;1;C
9195;983;2;A
9196;983;2;B
9197;983;2;C
9198;983;3;A
9199;983;4;A
9200;983;4;B
9201;983;4;C
9202;983;5;A
9203;983;5;B
9204;983;6;A
9205;983;7;A
9206;983;7;B
9207;983;7;C
9208;983;8;A
9209;983;8;B
9210;983;9;A
9211;983;10;A
9212;983;10;B
9213;983;10;C
9214;983;11;A
9215;983;11;B
9216;48;1;A
9217;48;1;B
9218;48;2;A
9219;48;3;A
9220;48;3;B
9221;48;3;C
9222;48;4;A
9223;48;5;A
9224;48;5;B
9225;48;6;A
9226;48;6;B
9227;48;7;A
9228;48;8;A
9229;48;8;B
9230;48;8;C
9231;48;9;A
9232;48;9;B
9233;48;10;A
9234;48;10;B
9235;48;11;A
9236;48;11;B
9237;387;1;A
9238;387;1;B
9239;387;1;C
9240;387;2;A
9241;387;3;A
9242;387;3;B
9243;387;3;C
9244;387;4;A
9245;387;4;B
9246;387;4;C
9247;387;5;A
9248;387;5;B
9249;387;6;A
9250;387;6;B
9251;387;7;A
9252;387;7;B
9253;387;8;A
9254;387;9;A
9255;387;9;B
9256;387;9;C
9257;387;10;A
9258;387;11;A
9259;387;11;B
9260;971;1;A
9261;971;1;B
9262;971;1;C
9263;971;2;A
9264;971;2;B
9265;971;3;A
9266;971;4;A
9267;971;4;B
9268;971;4;C
9269;971;5;A
9270;971;5;B
9271;971;6;A
9272;971;6;B
9273;971;6;C
9274;971;7;A
9275;971;7;B
9276;971;8;A
9277;971;8;B
9278;971;8;C
9279;971;9;A
9280;971;9;B
9281;971;9;C
9282;971;10;A
9283;971;11;A
9284;971;11;B
9285;616;1;A
9286;616;1;B
9287;616;2;A
9288;616;2;B
9289;616;3;A
9290;616;3;B
9291;616;3;C
9292;616;4;A
9293;616;4;B
9294;616;5;A
9295;616;6;A
9296;616;7;A
9297;616;7;B
9298;616;8;A
9299;616;8;B
9300;616;8;C
9301;616;9;A
9302;616;9;B
9303;616;9;C
9304;616;10;A
9305;616;10;B
9306;616;11;A
9307;616;11;B
9308;616;11;C
9309;733;1;A
9310;733;1;B
9311;733;1;C
9312;733;2;A
9313;733;3;A
9314;733;4;A
9315;733;5;A
9316;733;5;B
9317;733;5;C
9318;733;6;A
9319;733;6;B
9320;733;6;C
9321;733;7;A
9322;733;8;A
9323;733;8;B
9324;733;9;A
9325;733;9;B
9326;733;10;A
9327;733;10;B
9328;733;11;A
9329;733;11;B
9330;733;11;C
9331;481;1;A
9332;481;2;A
9333;481;3;A
9334;481;4;A
9335;481;4;B
9336;481;5;A
9337;481;5;B
9338;481;5;C
9339;481;6;A
9340;481;6;B
9341;481;6;C
9342;481;7;A
9343;481;7;B
9344;481;7;C
9345;481;8;A
9346;481;9;A
9347;481;10;A
9348;481;10;B
9349;481;10;C
9350;481;11;A
9351;481;11;B
9352;972;1;A
9353;972;2;A
9354;972;3;A
9355;972;3;B
9356;972;3;C
9357;972;4;A
9358;972;5;A
9359;972;6;A
9360;972;6;B
9361;972;7;A
9362;972;7;B
